segment_id	start_time_seconds	end_time_seconds	label
z1oZRFsXRxM_30000	1.817	2.069	/m/05tny_
z1oZRFsXRxM_30000	2.28	2.532	/m/05tny_
z1oZRFsXRxM_30000	2.746	6.26	other
z1oZRFsXRxM_30000	2.816	3.693	/m/05tny_
z1oZRFsXRxM_30000	4.059	4.181	/m/05tny_
z1oZRFsXRxM_30000	5.294	6.374	/m/05tny_
z1oZRFsXRxM_30000	6.125	6.78	other
z1oZRFsXRxM_30000	6.553	6.691	/m/05tny_
z1oZRFsXRxM_30000	7.156	9.15	other
z1oZRFsXRxM_30000	7.243	8.649	/m/05tny_
z1oZRFsXRxM_30000	8.933	10.0	/m/05tny_
z1oZRFsXRxM_30000	9.15	10.0	other
UV82C1IHkYU_310000	0.0	0.233	other
UV82C1IHkYU_310000	0.0	5.492	other
UV82C1IHkYU_310000	0.828	1.27	other
UV82C1IHkYU_310000	1.73	3.809	other
UV82C1IHkYU_310000	1.743	3.892	other
UV82C1IHkYU_310000	3.904	4.148	other
UV82C1IHkYU_310000	4.015	10.0	other
UV82C1IHkYU_310000	4.997	5.16	other
UV82C1IHkYU_310000	5.458	7.101	other
UV82C1IHkYU_310000	7.179	7.557	other
UV82C1IHkYU_310000	7.699	7.841	other
UV82C1IHkYU_310000	7.896	8.257	/m/05tny_
UV82C1IHkYU_310000	8.373	8.868	other
UV82C1IHkYU_310000	8.805	8.921	other
UV82C1IHkYU_310000	9.783	10.0	other
5HuDGNXDVug_30000	0.0	0.217	other
5HuDGNXDVug_30000	0.0	10.0	other
5HuDGNXDVug_30000	0.347	1.386	other
5HuDGNXDVug_30000	1.516	2.93	other
5HuDGNXDVug_30000	2.702	3.044	other
5HuDGNXDVug_30000	3.076	4.027	other
5HuDGNXDVug_30000	3.182	3.287	other
5HuDGNXDVug_30000	3.986	4.262	other
5HuDGNXDVug_30000	4.351	6.431	other
5HuDGNXDVug_30000	4.473	4.847	other
5HuDGNXDVug_30000	5.619	5.724	other
5HuDGNXDVug_30000	6.179	6.667	/m/05tny_
5HuDGNXDVug_30000	6.585	6.683	other
5HuDGNXDVug_30000	6.797	8.259	other
5HuDGNXDVug_30000	6.927	7.219	/m/05tny_
5HuDGNXDVug_30000	7.146	7.252	other
5HuDGNXDVug_30000	7.609	7.723	other
5HuDGNXDVug_30000	7.836	8.186	other
5HuDGNXDVug_30000	8.511	9.266	other
5HuDGNXDVug_30000	8.551	8.771	other
5HuDGNXDVug_30000	8.844	8.925	other
5HuDGNXDVug_30000	9.429	10.0	other
4ZxPw_kZQzo_30000	0.0	10.0	other
4ZxPw_kZQzo_30000	2.95	3.16	/m/05tny_
4ZxPw_kZQzo_30000	4.116	10.0	other
4ZxPw_kZQzo_30000	6.471	6.652	/m/05tny_
BpdNHD7Xvyc_20000	0.0	0.838	other
BpdNHD7Xvyc_20000	0.0	3.212	other
BpdNHD7Xvyc_20000	0.0	10.0	other
BpdNHD7Xvyc_20000	1.536	1.718	other
BpdNHD7Xvyc_20000	2.207	2.458	other
BpdNHD7Xvyc_20000	3.073	4.176	other
BpdNHD7Xvyc_20000	4.176	7.011	/m/05tny_
BpdNHD7Xvyc_20000	4.804	5.335	other
BpdNHD7Xvyc_20000	6.536	7.863	other
BpdNHD7Xvyc_20000	6.941	7.891	other
BpdNHD7Xvyc_20000	7.486	8.184	/m/05tny_
BpdNHD7Xvyc_20000	8.059	8.156	other
BpdNHD7Xvyc_20000	8.24	9.567	other
BpdNHD7Xvyc_20000	8.464	10.0	/m/05tny_
BpdNHD7Xvyc_20000	8.589	8.659	other
BpdNHD7Xvyc_20000	9.106	9.204	other
BpdNHD7Xvyc_20000	9.525	10.0	other
TsePRLNK3Ho_0	0.087	0.599	/m/05tny_
TsePRLNK3Ho_0	0.087	10.0	other
TsePRLNK3Ho_0	0.744	1.845	/m/05tny_
TsePRLNK3Ho_0	1.739	3.179	other
TsePRLNK3Ho_0	2.097	2.454	/m/05tny_
TsePRLNK3Ho_0	2.406	6.087	other
TsePRLNK3Ho_0	2.821	3.179	/m/05tny_
TsePRLNK3Ho_0	3.43	3.787	/m/05tny_
TsePRLNK3Ho_0	4.174	4.541	/m/05tny_
TsePRLNK3Ho_0	4.879	5.179	/m/05tny_
TsePRLNK3Ho_0	5.72	6.174	/m/05tny_
TsePRLNK3Ho_0	6.338	6.763	/m/05tny_
TsePRLNK3Ho_0	6.609	6.725	other
TsePRLNK3Ho_0	6.947	7.362	/m/05tny_
TsePRLNK3Ho_0	7.362	10.0	other
TsePRLNK3Ho_0	7.691	7.932	/m/05tny_
TsePRLNK3Ho_0	8.986	9.314	/m/05tny_
TsePRLNK3Ho_0	9.749	10.0	/m/05tny_
TsePRLNK3Ho_0	9.749	10.0	other
04AixqBaQDg_190000	0.0	10.0	other
04AixqBaQDg_190000	1.188	1.805	/m/05tny_
04AixqBaQDg_190000	4.133	4.668	/m/05tny_
04AixqBaQDg_190000	5.588	5.867	/m/05tny_
04AixqBaQDg_190000	6.077	6.333	/m/05tny_
04AixqBaQDg_190000	6.531	7.358	/m/05tny_
04AixqBaQDg_190000	7.812	9.709	/m/05tny_
mOCcRyrl0co_130000	0.0	0.654	other
mOCcRyrl0co_130000	0.0	10.0	other
mOCcRyrl0co_130000	0.425	1.118	other
mOCcRyrl0co_130000	0.575	1.606	other
mOCcRyrl0co_130000	1.591	2.071	other
mOCcRyrl0co_130000	1.661	2.11	other
mOCcRyrl0co_130000	2.157	2.606	other
mOCcRyrl0co_130000	2.496	3.268	other
mOCcRyrl0co_130000	2.583	3.173	other
mOCcRyrl0co_130000	3.701	4.063	other
mOCcRyrl0co_130000	4.362	4.661	other
mOCcRyrl0co_130000	4.37	5.717	other
mOCcRyrl0co_130000	4.866	5.118	other
mOCcRyrl0co_130000	5.197	5.622	other
mOCcRyrl0co_130000	5.787	7.528	other
mOCcRyrl0co_130000	5.85	6.291	other
mOCcRyrl0co_130000	5.937	7.685	other
mOCcRyrl0co_130000	6.913	7.15	other
mOCcRyrl0co_130000	7.74	7.961	other
mOCcRyrl0co_130000	7.984	8.102	other
mOCcRyrl0co_130000	8.543	8.78	other
mOCcRyrl0co_130000	8.882	10.0	other
mOCcRyrl0co_130000	8.945	10.0	/m/05tny_
0b084BNVJHU_30000	6.102	6.449	/m/05tny_
0b084BNVJHU_30000	0.0	10.0	other
0b084BNVJHU_30000	0.0	10.0	other
AigemlRrCJk_30000	0.0	0.887	other
AigemlRrCJk_30000	0.0	9.788	other
AigemlRrCJk_30000	0.324	0.717	/m/05tny_
AigemlRrCJk_30000	0.866	1.28	/m/05tny_
AigemlRrCJk_30000	1.407	7.26	other
AigemlRrCJk_30000	1.482	1.907	other
AigemlRrCJk_30000	1.811	3.25	/m/05tny_
AigemlRrCJk_30000	3.42	3.739	/m/05tny_
AigemlRrCJk_30000	3.946	4.78	other
AigemlRrCJk_30000	3.946	5.497	/m/05tny_
AigemlRrCJk_30000	5.029	6.017	other
AigemlRrCJk_30000	6.049	7.292	other
AigemlRrCJk_30000	6.272	6.564	/m/05tny_
AigemlRrCJk_30000	7.201	7.669	/m/05tny_
AigemlRrCJk_30000	7.695	7.801	other
AigemlRrCJk_30000	7.854	8.269	/m/05tny_
AigemlRrCJk_30000	8.343	8.46	other
AigemlRrCJk_30000	8.513	8.986	/m/05tny_
AigemlRrCJk_30000	9.283	9.644	/m/05tny_
AigemlRrCJk_30000	9.83	10.0	/m/05tny_
OmAh_UZRxzk_20000	0.0	2.641	other
OmAh_UZRxzk_20000	0.0	10.0	other
OmAh_UZRxzk_20000	0.956	1.031	other
OmAh_UZRxzk_20000	1.407	1.445	other
OmAh_UZRxzk_20000	2.573	2.641	other
OmAh_UZRxzk_20000	2.904	2.965	other
OmAh_UZRxzk_20000	3.19	9.947	other
OmAh_UZRxzk_20000	4.131	4.176	other
OmAh_UZRxzk_20000	5.448	7.728	/m/05tny_
OmAh_UZRxzk_20000	6.742	6.817	other
tggA9nysM2M_10000	0.0	1.061	other
tggA9nysM2M_10000	0.0	10.0	other
tggA9nysM2M_10000	1.008	1.257	other
tggA9nysM2M_10000	1.249	2.37	other
tggA9nysM2M_10000	2.366	2.518	other
tggA9nysM2M_10000	3.251	5.26	other
tggA9nysM2M_10000	3.506	7.224	other
tggA9nysM2M_10000	5.613	6.29	other
tggA9nysM2M_10000	5.753	5.914	other
tggA9nysM2M_10000	6.238	6.501	other
tggA9nysM2M_10000	6.539	6.84	other
tggA9nysM2M_10000	6.689	7.336	/m/05tny_
tggA9nysM2M_10000	7.269	10.0	other
VuCyZCFwdQs_0	0.031	10.0	other
VuCyZCFwdQs_0	0.031	10.0	other
VuCyZCFwdQs_0	0.041	1.18	other
VuCyZCFwdQs_0	0.041	10.0	other
VuCyZCFwdQs_0	1.353	1.643	other
VuCyZCFwdQs_0	1.729	2.053	other
VuCyZCFwdQs_0	2.371	3.74	other
VuCyZCFwdQs_0	3.846	5.414	other
VuCyZCFwdQs_0	5.836	6.316	other
VuCyZCFwdQs_0	6.507	6.807	/m/05tny_
VuCyZCFwdQs_0	7.062	7.432	/m/05tny_
VuCyZCFwdQs_0	7.669	10.0	other
xSPizZkxMfc_190000	0.0	10.0	other
xSPizZkxMfc_190000	0.722	1.199	other
xSPizZkxMfc_190000	0.745	1.005	other
xSPizZkxMfc_190000	1.07	1.175	other
xSPizZkxMfc_190000	1.746	2.375	other
xSPizZkxMfc_190000	3.052	3.174	other
xSPizZkxMfc_190000	3.279	3.369	other
xSPizZkxMfc_190000	3.784	10.0	other
xSPizZkxMfc_190000	4.447	4.54	other
xSPizZkxMfc_190000	4.82	5.111	other
xSPizZkxMfc_190000	6.082	6.309	other
xSPizZkxMfc_190000	6.554	7.346	other
xSPizZkxMfc_190000	7.148	7.555	other
xSPizZkxMfc_190000	7.918	8.129	other
xSPizZkxMfc_190000	8.568	9.686	other
xSPizZkxMfc_190000	9.15	9.243	other
xSPizZkxMfc_190000	9.315	9.607	/m/05tny_
xSPizZkxMfc_190000	9.476	9.814	other
b42UG7vNynA_440000	0.0	0.16	/m/05tny_
b42UG7vNynA_440000	0.0	10.0	other
b42UG7vNynA_440000	0.16	0.842	other
b42UG7vNynA_440000	0.485	0.931	other
b42UG7vNynA_440000	0.81	1.078	/m/05tny_
b42UG7vNynA_440000	1.005	1.858	other
b42UG7vNynA_440000	2.02	3.572	other
b42UG7vNynA_440000	3.255	3.832	other
b42UG7vNynA_440000	3.823	4.49	/m/05tny_
b42UG7vNynA_440000	3.864	6.715	other
b42UG7vNynA_440000	5.221	5.594	/m/05tny_
b42UG7vNynA_440000	6.764	7.203	/m/05tny_
b42UG7vNynA_440000	7.178	7.771	other
b42UG7vNynA_440000	8.113	8.381	other
b42UG7vNynA_440000	8.145	8.511	/m/05tny_
b42UG7vNynA_440000	9.063	10.0	other
qMm7bQsXQrM_30000	0.0	10.0	other
qMm7bQsXQrM_30000	0.063	0.126	other
qMm7bQsXQrM_30000	0.409	0.52	other
qMm7bQsXQrM_30000	1.0	1.307	other
qMm7bQsXQrM_30000	1.709	1.843	other
qMm7bQsXQrM_30000	1.984	2.189	other
qMm7bQsXQrM_30000	2.425	2.693	other
qMm7bQsXQrM_30000	2.803	2.937	other
qMm7bQsXQrM_30000	3.181	3.386	other
qMm7bQsXQrM_30000	3.638	3.811	other
qMm7bQsXQrM_30000	4.008	4.26	other
qMm7bQsXQrM_30000	4.441	4.921	other
qMm7bQsXQrM_30000	4.677	4.929	other
qMm7bQsXQrM_30000	5.024	5.276	other
qMm7bQsXQrM_30000	5.339	5.543	other
qMm7bQsXQrM_30000	5.394	5.89	other
qMm7bQsXQrM_30000	5.953	6.213	/m/05tny_
qMm7bQsXQrM_30000	6.717	6.835	other
qMm7bQsXQrM_30000	6.85	7.126	/m/05tny_
qMm7bQsXQrM_30000	7.071	7.598	other
qMm7bQsXQrM_30000	7.205	7.339	other
qMm7bQsXQrM_30000	7.228	7.685	/m/05tny_
qMm7bQsXQrM_30000	7.85	8.386	/m/05tny_
qMm7bQsXQrM_30000	9.071	9.323	/m/05tny_
qMm7bQsXQrM_30000	9.394	9.748	/m/05tny_
qMm7bQsXQrM_30000	9.85	10.0	/m/05tny_
ZPDOjXHOY7c_20000	0.0	10.0	other
ZPDOjXHOY7c_20000	0.201	0.28	other
ZPDOjXHOY7c_20000	0.271	1.722	/m/05tny_
ZPDOjXHOY7c_20000	0.883	0.953	other
ZPDOjXHOY7c_20000	1.643	1.748	other
ZPDOjXHOY7c_20000	2.072	2.351	/m/05tny_
ZPDOjXHOY7c_20000	2.098	6.163	other
ZPDOjXHOY7c_20000	2.177	2.247	other
ZPDOjXHOY7c_20000	2.579	2.657	other
ZPDOjXHOY7c_20000	4.257	4.51	/m/05tny_
ZPDOjXHOY7c_20000	4.694	4.991	/m/05tny_
ZPDOjXHOY7c_20000	5.201	5.446	/m/05tny_
ZPDOjXHOY7c_20000	5.883	6.18	/m/05tny_
ZPDOjXHOY7c_20000	6.364	6.6	/m/05tny_
ZPDOjXHOY7c_20000	6.608	10.0	other
ZPDOjXHOY7c_20000	6.757	6.818	other
ZPDOjXHOY7c_20000	6.844	7.212	/m/05tny_
ZPDOjXHOY7c_20000	7.378	8.033	/m/05tny_
ZPDOjXHOY7c_20000	8.191	8.287	other
ZPDOjXHOY7c_20000	8.278	8.523	/m/05tny_
ZPDOjXHOY7c_20000	8.601	8.671	other
ZPDOjXHOY7c_20000	8.82	9.091	/m/05tny_
-1KAjPp2-Vc_120000	0.0	0.409	other
-1KAjPp2-Vc_120000	0.0	10.0	other
-1KAjPp2-Vc_120000	0.339	0.52	/m/05tny_
-1KAjPp2-Vc_120000	0.598	0.843	other
-1KAjPp2-Vc_120000	0.717	1.11	/m/05tny_
-1KAjPp2-Vc_120000	1.134	2.701	other
-1KAjPp2-Vc_120000	1.512	1.646	other
-1KAjPp2-Vc_120000	1.787	2.047	other
-1KAjPp2-Vc_120000	1.85	2.354	other
-1KAjPp2-Vc_120000	2.764	2.882	other
-1KAjPp2-Vc_120000	2.976	3.094	other
-1KAjPp2-Vc_120000	3.157	3.638	other
-1KAjPp2-Vc_120000	3.693	4.575	other
-1KAjPp2-Vc_120000	4.693	4.811	other
-1KAjPp2-Vc_120000	4.748	5.425	other
-1KAjPp2-Vc_120000	4.913	5.047	other
-1KAjPp2-Vc_120000	5.512	5.654	other
-1KAjPp2-Vc_120000	5.701	6.449	other
-1KAjPp2-Vc_120000	6.732	6.835	other
-1KAjPp2-Vc_120000	6.929	7.181	other
-1KAjPp2-Vc_120000	6.961	7.323	other
-1KAjPp2-Vc_120000	7.315	7.409	other
-1KAjPp2-Vc_120000	7.559	7.701	other
-1KAjPp2-Vc_120000	7.701	7.906	other
-1KAjPp2-Vc_120000	7.961	8.291	other
-1KAjPp2-Vc_120000	8.291	8.858	other
-1KAjPp2-Vc_120000	8.724	10.0	other
Xp5NyBYp9d0_30000	0.0	10.0	other
Xp5NyBYp9d0_30000	0.0	10.0	other
Xp5NyBYp9d0_30000	0.583	0.661	other
Xp5NyBYp9d0_30000	0.772	0.858	other
Xp5NyBYp9d0_30000	0.953	1.339	other
Xp5NyBYp9d0_30000	1.189	1.425	other
Xp5NyBYp9d0_30000	1.567	1.685	other
Xp5NyBYp9d0_30000	2.315	2.906	other
Xp5NyBYp9d0_30000	3.11	3.228	other
Xp5NyBYp9d0_30000	4.504	4.756	/m/05tny_
Xp5NyBYp9d0_30000	5.614	6.748	other
Xp5NyBYp9d0_30000	7.173	7.488	other
Xp5NyBYp9d0_30000	8.213	8.331	other
Xp5NyBYp9d0_30000	8.598	8.78	other
Xp5NyBYp9d0_30000	9.37	9.811	other
yThsRDWFCtM_180000	0.0	10.0	other
yThsRDWFCtM_180000	0.0	10.0	other
yThsRDWFCtM_180000	0.503	1.075	/m/05tny_
yThsRDWFCtM_180000	0.542	0.777	other
yThsRDWFCtM_180000	0.98	1.338	other
yThsRDWFCtM_180000	1.215	1.872	/m/05tny_
yThsRDWFCtM_180000	1.557	1.744	other
yThsRDWFCtM_180000	1.923	2.036	other
yThsRDWFCtM_180000	2.272	2.394	other
yThsRDWFCtM_180000	2.598	3.45	other
yThsRDWFCtM_180000	4.26	4.455	other
yThsRDWFCtM_180000	5.237	5.587	other
yThsRDWFCtM_180000	5.782	6.383	other
yThsRDWFCtM_180000	6.788	7.053	other
yThsRDWFCtM_180000	7.291	7.584	other
yThsRDWFCtM_180000	8.142	9.344	other
yThsRDWFCtM_180000	8.254	8.366	other
yThsRDWFCtM_180000	9.288	9.427	other
yThsRDWFCtM_180000	9.648	10.0	other
yRqKfps4PRI_30000	0.0	1.444	/m/05tny_
yRqKfps4PRI_30000	0.0	10.0	other
yRqKfps4PRI_30000	2.48	2.608	other
yRqKfps4PRI_30000	3.225	5.274	/m/05tny_
yRqKfps4PRI_30000	4.89	4.994	other
yRqKfps4PRI_30000	6.077	7.625	/m/05tny_
yRqKfps4PRI_30000	8.685	8.964	/m/05tny_
yRqKfps4PRI_30000	8.859	8.964	other
yRqKfps4PRI_30000	9.534	9.767	/m/05tny_
6V55MpzYAUE_10000	0.0	10.0	other
6V55MpzYAUE_10000	1.016	2.423	other
6V55MpzYAUE_10000	3.025	3.19	other
6V55MpzYAUE_10000	3.612	3.853	other
6V55MpzYAUE_10000	4.214	5.32	other
6V55MpzYAUE_10000	4.597	5.222	/m/05tny_
6V55MpzYAUE_10000	5.689	6.734	other
6V55MpzYAUE_10000	7.035	7.306	other
6V55MpzYAUE_10000	7.976	8.33	other
6V55MpzYAUE_10000	8.367	8.608	other
6V55MpzYAUE_10000	8.698	10.0	other
h9Fkto8Ncf4_0	0.363	0.824	other
h9Fkto8Ncf4_0	0.363	10.0	other
h9Fkto8Ncf4_0	0.377	0.754	/m/05tny_
h9Fkto8Ncf4_0	0.698	0.782	other
h9Fkto8Ncf4_0	0.908	10.0	other
h9Fkto8Ncf4_0	2.989	3.24	/m/05tny_
h9Fkto8Ncf4_0	3.394	3.687	other
h9Fkto8Ncf4_0	3.645	4.036	/m/05tny_
h9Fkto8Ncf4_0	4.19	4.511	/m/05tny_
h9Fkto8Ncf4_0	4.623	5.168	/m/05tny_
h9Fkto8Ncf4_0	5.307	6.508	/m/05tny_
h9Fkto8Ncf4_0	6.494	6.592	other
h9Fkto8Ncf4_0	7.723	7.975	/m/05tny_
h9Fkto8Ncf4_0	8.352	8.659	/m/05tny_
h9Fkto8Ncf4_0	8.841	10.0	other
ZGNz4BFum64_460000	0.0	10.0	other
ZGNz4BFum64_460000	0.0	10.0	other
ZGNz4BFum64_460000	0.14	0.95	/m/05tny_
ZGNz4BFum64_460000	0.545	0.852	other
ZGNz4BFum64_460000	0.992	2.43	other
ZGNz4BFum64_460000	1.83	3.31	other
ZGNz4BFum64_460000	2.416	2.863	/m/05tny_
ZGNz4BFum64_460000	2.947	3.352	/m/05tny_
ZGNz4BFum64_460000	3.436	3.953	/m/05tny_
ZGNz4BFum64_460000	4.176	5.028	other
ZGNz4BFum64_460000	5.531	6.522	other
ZGNz4BFum64_460000	5.601	6.522	other
ZGNz4BFum64_460000	6.592	7.584	/m/05tny_
ZGNz4BFum64_460000	6.774	7.444	other
ZGNz4BFum64_460000	7.821	8.142	/m/05tny_
ZGNz4BFum64_460000	8.156	8.729	other
ZGNz4BFum64_460000	8.715	9.441	other
ZGNz4BFum64_460000	9.106	10.0	other
ZGNz4BFum64_460000	9.525	9.874	/m/05tny_
Ipoo76ETh6A_170000	0.0	0.67	other
Ipoo76ETh6A_170000	0.0	10.0	other
Ipoo76ETh6A_170000	0.0	10.0	other
Ipoo76ETh6A_170000	0.911	1.096	other
Ipoo76ETh6A_170000	1.289	2.382	other
Ipoo76ETh6A_170000	2.485	2.828	/m/05tny_
Ipoo76ETh6A_170000	3.303	4.375	other
Ipoo76ETh6A_170000	3.825	4.588	other
Ipoo76ETh6A_170000	5.014	5.206	other
Ipoo76ETh6A_170000	5.309	6.32	other
Ipoo76ETh6A_170000	5.694	6.437	other
Ipoo76ETh6A_170000	5.722	6.375	other
Ipoo76ETh6A_170000	6.815	8.395	other
Ipoo76ETh6A_170000	8.464	10.0	other
KIvL0zDHJms_10000	0.0	10.0	other
KIvL0zDHJms_10000	0.0	10.0	other
KIvL0zDHJms_10000	0.083	0.166	other
KIvL0zDHJms_10000	0.151	0.67	other
KIvL0zDHJms_10000	0.918	1.52	/m/05tny_
KIvL0zDHJms_10000	2.265	2.596	/m/05tny_
_TZeHgu_bNM_0	0.0	10.0	other
_TZeHgu_bNM_0	0.112	0.587	other
_TZeHgu_bNM_0	0.196	0.503	other
_TZeHgu_bNM_0	0.684	0.866	other
_TZeHgu_bNM_0	0.684	0.894	/m/05tny_
_TZeHgu_bNM_0	0.978	1.83	other
_TZeHgu_bNM_0	0.978	3.905	other
_TZeHgu_bNM_0	2.025	3.073	other
_TZeHgu_bNM_0	3.101	3.506	/m/05tny_
_TZeHgu_bNM_0	3.575	3.869	other
_TZeHgu_bNM_0	4.106	5.67	other
_TZeHgu_bNM_0	5.621	6.53	/m/05tny_
_TZeHgu_bNM_0	5.922	7.025	other
_TZeHgu_bNM_0	6.812	7.055	/m/05tny_
_TZeHgu_bNM_0	7.388	7.57	/m/05tny_
_TZeHgu_bNM_0	7.5	10.0	other
_TZeHgu_bNM_0	7.989	9.385	other
_TZeHgu_bNM_0	8.031	8.282	other
_TZeHgu_bNM_0	8.589	8.827	other
_TZeHgu_bNM_0	9.26	10.0	other
4iNNkk_rxEY_20000	0.0	10.0	other
4iNNkk_rxEY_20000	0.346	0.871	other
4iNNkk_rxEY_20000	0.948	2.625	other
4iNNkk_rxEY_20000	1.37	2.202	other
4iNNkk_rxEY_20000	2.215	2.612	/m/05tny_
4iNNkk_rxEY_20000	2.817	3.099	/m/05tny_
4iNNkk_rxEY_20000	2.958	3.457	other
4iNNkk_rxEY_20000	3.624	3.982	/m/05tny_
4iNNkk_rxEY_20000	4.11	4.43	/m/05tny_
4iNNkk_rxEY_20000	4.405	5.16	other
4iNNkk_rxEY_20000	4.456	5.134	other
4iNNkk_rxEY_20000	5.301	6.825	other
4iNNkk_rxEY_20000	5.327	5.621	other
4iNNkk_rxEY_20000	6.44	7.017	other
4iNNkk_rxEY_20000	7.029	7.286	/m/05tny_
4iNNkk_rxEY_20000	7.401	7.657	other
4iNNkk_rxEY_20000	7.631	8.041	other
4iNNkk_rxEY_20000	8.092	8.284	other
4iNNkk_rxEY_20000	8.233	8.553	/m/05tny_
4iNNkk_rxEY_20000	8.784	9.014	other
4iNNkk_rxEY_20000	9.373	9.693	other
4iNNkk_rxEY_20000	9.821	10.0	other
mHMxK5sBlwY_5000	0.0	0.346	/m/05tny_
mHMxK5sBlwY_5000	0.0	0.743	other
mHMxK5sBlwY_5000	0.0	6.569	other
mHMxK5sBlwY_5000	0.96	2.522	other
mHMxK5sBlwY_5000	1.511	2.343	other
mHMxK5sBlwY_5000	2.74	2.945	other
mHMxK5sBlwY_5000	2.932	3.931	other
mHMxK5sBlwY_5000	3.047	3.726	/m/05tny_
mHMxK5sBlwY_5000	3.099	4.738	other
mHMxK5sBlwY_5000	4.942	6.428	other
4CLRVR7nlfg_30000	0.0	10.0	other
4CLRVR7nlfg_30000	0.22	8.339	other
4CLRVR7nlfg_30000	1.811	2.748	other
4CLRVR7nlfg_30000	2.339	3.102	other
4CLRVR7nlfg_30000	3.047	10.0	other
4CLRVR7nlfg_30000	3.205	4.236	other
4CLRVR7nlfg_30000	3.583	5.441	other
4CLRVR7nlfg_30000	4.063	4.339	/m/05tny_
4CLRVR7nlfg_30000	4.551	5.394	other
4CLRVR7nlfg_30000	4.591	5.323	other
4CLRVR7nlfg_30000	5.89	6.22	other
4CLRVR7nlfg_30000	5.937	6.945	other
4CLRVR7nlfg_30000	6.457	6.732	other
4CLRVR7nlfg_30000	6.89	7.504	other
4CLRVR7nlfg_30000	6.898	8.063	other
4CLRVR7nlfg_30000	7.732	9.394	other
4CLRVR7nlfg_30000	9.512	9.843	other
4CLRVR7nlfg_30000	9.787	10.0	other
4CLRVR7nlfg_30000	9.803	10.0	other
6ypHNTTC2eg_21000	0.0	4.117	other
6ypHNTTC2eg_21000	4.103	9.859	other
6ypHNTTC2eg_21000	5.536	6.665	/m/05tny_
6ypHNTTC2eg_21000	6.141	6.348	other
6ypHNTTC2eg_21000	6.141	7.422	other
6ypHNTTC2eg_21000	6.555	9.859	other
6ypHNTTC2eg_21000	8.138	8.441	/m/05tny_
6ypHNTTC2eg_21000	9.212	9.446	/m/05tny_
N1Cdp1ihSqQ_150000	1.118	7.063	other
N1Cdp1ihSqQ_150000	8.642	9.919	other
N1Cdp1ihSqQ_150000	8.181	8.598	/m/032s66
N1Cdp1ihSqQ_150000	5.394	5.591	/m/05tny_
N1Cdp1ihSqQ_150000	5.795	7.063	other
N1Cdp1ihSqQ_150000	0.0	5.771	other
N1Cdp1ihSqQ_150000	3.756	4.071	other
aFNbZZc17ag_10000	8.307	10.0	/m/05tny_
aFNbZZc17ag_10000	4.165	4.425	other
aFNbZZc17ag_10000	7.543	7.685	other
aFNbZZc17ag_10000	2.465	2.74	other
aFNbZZc17ag_10000	0.0	10.0	other
aFNbZZc17ag_10000	5.315	5.756	other
aFNbZZc17ag_10000	0.0	10.0	other
NZMDi4ZRjjQ_50000	0.0	10.0	other
NZMDi4ZRjjQ_50000	0.394	1.622	other
NZMDi4ZRjjQ_50000	0.654	1.181	other
NZMDi4ZRjjQ_50000	1.118	1.512	/m/05tny_
NZMDi4ZRjjQ_50000	2.016	2.827	other
NZMDi4ZRjjQ_50000	2.291	2.709	other
NZMDi4ZRjjQ_50000	2.528	2.898	/m/05tny_
NZMDi4ZRjjQ_50000	3.079	3.717	other
NZMDi4ZRjjQ_50000	3.543	4.189	other
NZMDi4ZRjjQ_50000	4.283	4.772	other
NZMDi4ZRjjQ_50000	5.063	5.496	other
NZMDi4ZRjjQ_50000	5.417	5.685	/m/05tny_
NZMDi4ZRjjQ_50000	6.024	6.173	other
NZMDi4ZRjjQ_50000	6.244	7.921	other
NZMDi4ZRjjQ_50000	6.252	6.575	/m/05tny_
NZMDi4ZRjjQ_50000	6.85	6.976	other
NZMDi4ZRjjQ_50000	7.213	7.709	other
NZMDi4ZRjjQ_50000	7.953	9.173	other
NZMDi4ZRjjQ_50000	8.157	9.024	other
NZMDi4ZRjjQ_50000	8.772	8.89	other
NZMDi4ZRjjQ_50000	9.26	9.472	/m/05tny_
RPjNoP1FEDI_0	0.0	0.253	/m/05tny_
RPjNoP1FEDI_0	0.0	10.0	other
RPjNoP1FEDI_0	0.654	0.757	other
RPjNoP1FEDI_0	0.999	1.235	/m/05tny_
RPjNoP1FEDI_0	1.006	1.103	other
RPjNoP1FEDI_0	2.058	2.286	/m/05tny_
RPjNoP1FEDI_0	2.666	10.0	other
RPjNoP1FEDI_0	2.97	3.116	other
RPjNoP1FEDI_0	3.206	3.496	/m/05tny_
RPjNoP1FEDI_0	4.07	4.388	/m/05tny_
RPjNoP1FEDI_0	4.782	5.107	/m/05tny_
RPjNoP1FEDI_0	5.384	6.311	other
RPjNoP1FEDI_0	6.504	7.037	other
RPjNoP1FEDI_0	7.002	7.583	other
RPjNoP1FEDI_0	7.189	10.0	other
RPjNoP1FEDI_0	9.284	10.0	other
6IiL4MF0Z0s_40000	0.0	1.634	other
6IiL4MF0Z0s_40000	0.0	10.0	other
6IiL4MF0Z0s_40000	0.0	10.0	other
6IiL4MF0Z0s_40000	0.279	4.176	other
6IiL4MF0Z0s_40000	2.067	2.332	/m/05tny_
6IiL4MF0Z0s_40000	2.444	2.947	other
6IiL4MF0Z0s_40000	2.486	3.324	other
6IiL4MF0Z0s_40000	3.547	4.958	other
6IiL4MF0Z0s_40000	4.008	4.148	other
